user_id,timestamp,page_id,action_type,session_duration,device_type
430618,2024-11-01 14:23:55,9040,Add to Cart,1226,Tablet
123986,2024-07-15 21:42:37,4254,View,2791,Tablet
828981,2024-08-05 14:29:47,3566,Add Favorite,3365,Desktop
428934,2024-11-19 14:23:08,2935,View,2614,Mobile
355497,2024-07-26 02:41:58,2470,Add Favorite,2252,Tablet
509509,2024-11-24 07:53:44,9391,View,1716,Tablet
74783,2024-12-16 08:40:31,7687,View,1908,Tablet
849526,2024-09-10 20:09:24,1044,View,1699,Desktop
878249,2024-09-28 08:37:34,8621,View,1657,Mobile
4890,2024-09-30 21:54:32,8546,Add Favorite,2204,Desktop
204187,2024-08-01 03:44:40,1869,Add to Cart,371,Mobile
492987,2024-10-25 15:26:53,9398,Add Favorite,264,Tablet
696663,2024-07-18 01:04:43,8756,Add to Cart,2166,Mobile
582501,2024-09-29 17:01:44,3675,Add Favorite,75,Desktop
941865,2024-09-18 10:22:58,2405,Add to Cart,2330,Tablet
247849,2024-11-14 06:13:10,1141,Add to Cart,2268,Mobile
399845,2024-09-08 15:26:22,2145,Add to Cart,170,Tablet
15301,2024-12-18 12:10:41,3131,View,739,Mobile
387607,2024-10-15 21:26:36,4992,Add Favorite,3261,Desktop
929757,2024-10-14 19:50:26,2935,View,3483,Tablet
178231,2024-10-04 16:49:51,7439,Add to Cart,1037,Desktop
315627,2024-10-26 03:25:24,2209,Add Favorite,1487,Tablet
406018,2024-12-08 14:59:20,9871,View,1374,Desktop
196185,2024-07-12 01:00:18,9693,View,3244,Tablet
760168,2024-12-18 10:19:00,252,Add Favorite,2998,Desktop
828560,2024-12-12 03:56:19,7163,View,3550,Mobile
654760,2024-07-19 01:58:39,6681,Add Favorite,704,Tablet
483898,2024-10-30 01:44:12,4729,View,3545,Mobile
958227,2024-12-07 07:10:04,6256,View,476,Desktop
92101,2024-08-11 10:24:47,5268,Add to Cart,44,Tablet
637297,2024-10-21 03:36:20,5708,View,685,Mobile
95187,2024-12-11 16:13:53,4567,Add Favorite,272,Mobile
926607,2024-08-22 01:52:04,346,Add Favorite,1091,Mobile
516717,2024-09-12 18:42:37,6128,View,379,Mobile
437459,2024-11-11 16:20:36,6869,Add to Cart,2769,Desktop
832963,2024-11-06 10:22:24,4796,View,1135,Mobile
231543,2024-12-25 01:05:45,9348,Add to Cart,947,Tablet
756923,2024-07-12 05:42:02,9908,Add Favorite,313,Mobile
618342,2024-08-22 14:47:11,9207,Add to Cart,3371,Mobile
231120,2024-08-25 19:39:29,7246,Add Favorite,1602,Tablet
313152,2024-08-07 07:11:51,3243,Add Favorite,1964,Desktop
889839,2024-07-27 18:07:14,8366,Add to Cart,2260,Mobile
201609,2024-09-22 22:51:22,870,Add to Cart,1016,Tablet
288522,2024-10-21 22:47:17,4359,View,2685,Tablet
386837,2024-07-18 22:34:19,8722,Add to Cart,2502,Tablet
801813,2024-07-10 10:01:06,6689,Add Favorite,3569,Desktop
847658,2024-09-13 22:25:06,1127,View,511,Desktop
25921,2024-09-25 21:54:04,6828,Add Favorite,2666,Tablet
167649,2024-07-05 16:47:16,8461,Add to Cart,1610,Mobile
539260,2024-12-20 17:57:02,109,Add Favorite,2139,Tablet
895583,2024-11-18 23:16:08,5926,View,1266,Tablet
483232,2024-11-22 12:47:53,435,Add Favorite,789,Tablet
960909,2024-07-18 20:10:42,4575,Add to Cart,1191,Tablet
503349,2024-10-28 03:13:40,5888,Add to Cart,3290,Mobile
380906,2024-11-20 22:29:59,2811,Add Favorite,2774,Mobile
594725,2024-10-02 13:30:47,1126,Add to Cart,1147,Mobile
91774,2024-12-13 12:54:00,6010,Add Favorite,554,Mobile
507080,2024-12-13 16:59:18,7855,Add Favorite,1304,Mobile
924316,2024-08-24 22:04:25,3517,Add to Cart,1406,Mobile
961140,2024-11-26 23:09:29,5248,Add to Cart,1845,Mobile
642694,2024-10-08 06:14:59,3986,Add Favorite,2811,Mobile
905880,2024-08-16 15:43:06,3169,Add Favorite,2202,Mobile
250904,2024-10-22 15:33:47,3324,Add Favorite,1252,Tablet
224519,2024-08-30 03:06:45,285,View,3574,Mobile
983780,2024-11-27 08:07:16,6367,Add Favorite,3457,Mobile
762666,2024-08-06 15:38:39,7837,View,3386,Mobile
522673,2024-10-16 19:17:38,8682,Add to Cart,2665,Tablet
602412,2024-11-04 11:26:21,9537,Add Favorite,2507,Desktop
63920,2024-08-24 10:38:15,469,Add Favorite,847,Mobile
822196,2024-11-27 14:02:33,2384,Add Favorite,317,Mobile
635187,2024-07-27 21:07:20,5206,View,1503,Desktop
143829,2024-09-16 07:38:33,2597,View,301,Tablet
427611,2024-12-24 17:00:27,4172,View,1479,Mobile
5230,2024-08-16 02:02:41,2879,Add Favorite,552,Mobile
654589,2024-10-04 06:25:46,652,Add to Cart,1664,Tablet
443805,2024-10-21 09:56:12,7975,Add to Cart,1025,Desktop
879526,2024-08-15 13:45:42,5882,Add to Cart,1384,Tablet
261885,2024-10-16 18:50:13,1554,View,3035,Mobile
477142,2024-10-01 22:55:53,5526,Add Favorite,3311,Tablet
750776,2024-12-11 00:58:09,6184,Add to Cart,2350,Desktop
358061,2024-11-04 09:07:26,7599,View,2997,Tablet
247168,2024-12-20 14:57:31,8459,Add Favorite,845,Mobile
184377,2024-07-30 03:54:04,4260,Add Favorite,809,Desktop
45588,2024-10-31 10:00:07,4367,Add Favorite,1220,Mobile
571848,2024-10-25 02:28:14,3933,Add Favorite,247,Desktop
202693,2024-08-11 12:21:03,1102,Add to Cart,2793,Mobile
695577,2024-11-09 05:21:52,5658,Add Favorite,1340,Mobile
377575,2024-11-01 00:01:40,8101,View,3513,Mobile
340949,2024-09-28 22:46:58,9997,Add Favorite,32,Tablet
170532,2024-12-23 22:50:42,7990,Add Favorite,1,Desktop
36736,2024-09-04 19:22:37,7818,Add to Cart,1117,Desktop
55567,2024-11-23 21:49:36,4684,View,177,Desktop
759102,2024-09-03 20:14:27,4568,Add Favorite,427,Desktop
178879,2024-10-14 01:40:48,8857,View,1856,Desktop
990232,2024-08-13 22:33:32,1246,View,153,Mobile
668008,2024-10-13 13:08:24,926,View,1727,Desktop
522456,2024-11-22 11:41:04,1562,Add to Cart,1376,Mobile
226244,2024-07-16 02:10:03,594,Add Favorite,570,Mobile
887726,2024-07-14 08:30:19,291,Add Favorite,1991,Desktop
245034,2024-09-17 08:55:14,4659,View,49,Desktop
403921,2024-10-23 13:53:14,7721,Add Favorite,2618,Tablet
999417,2024-09-10 09:15:03,4225,Add to Cart,3102,Tablet
747201,2024-10-09 11:03:01,6053,Add Favorite,2500,Desktop
495199,2024-11-10 05:41:55,231,View,2749,Desktop
58456,2024-12-18 12:27:20,1352,View,535,Desktop
741790,2024-12-24 09:07:55,7976,View,3563,Tablet
780717,2024-10-12 18:36:47,4523,Add Favorite,154,Mobile
667777,2024-12-20 14:01:28,1384,Add Favorite,381,Tablet
612646,2024-11-03 20:56:18,5147,Add to Cart,2319,Desktop
212213,2024-07-24 21:47:47,9998,Add to Cart,1553,Mobile
878777,2024-11-12 13:26:50,2532,Add to Cart,3588,Mobile
317533,2024-12-01 12:20:40,8621,Add to Cart,3466,Mobile
541847,2024-11-18 23:21:10,5621,Add Favorite,2026,Desktop
502445,2024-08-25 06:42:00,3739,Add Favorite,166,Tablet
925678,2024-10-15 20:46:01,2257,Add Favorite,2892,Desktop
712766,2024-12-05 03:37:09,289,Add to Cart,2271,Tablet
48167,2024-10-16 13:30:22,5302,Add to Cart,309,Mobile
933891,2024-11-11 02:01:53,5938,View,262,Tablet
593117,2024-12-21 09:08:42,8618,Add to Cart,945,Mobile
6848,2024-09-07 00:38:36,4367,Add to Cart,1362,Mobile
581055,2024-09-30 21:03:47,501,View,3569,Desktop
497712,2024-08-11 18:11:37,6237,Add to Cart,156,Tablet
332418,2024-12-11 03:30:20,3812,Add Favorite,2624,Mobile
121970,2024-12-11 16:28:50,7988,View,547,Desktop
489324,2024-11-02 09:57:50,4994,Add Favorite,2101,Tablet
509530,2024-12-14 05:47:26,1865,Add to Cart,3473,Desktop
729154,2024-11-03 13:45:18,2029,Add Favorite,2161,Desktop
926307,2024-10-30 08:19:41,8598,View,2637,Desktop
188590,2024-08-14 03:19:12,9350,Add to Cart,3376,Mobile
377886,2024-10-05 12:11:05,5843,Add Favorite,2736,Desktop
152219,2024-08-22 01:32:19,5009,Add Favorite,1586,Mobile
867480,2024-12-18 13:15:42,7196,View,327,Mobile
597652,2024-09-18 23:21:39,8577,View,1774,Tablet
330804,2024-07-29 09:41:38,1198,Add Favorite,808,Mobile
512945,2024-07-17 04:30:23,6779,View,1853,Tablet
940285,2024-08-28 07:40:32,3808,Add Favorite,2803,Desktop
788089,2024-07-22 13:52:29,8194,Add Favorite,3342,Desktop
679089,2024-11-15 14:12:44,63,Add to Cart,2013,Desktop
595777,2024-08-19 11:55:06,6052,View,1011,Mobile
717307,2024-12-26 19:40:01,910,View,2119,Tablet
116173,2024-08-22 21:44:08,8314,View,1888,Mobile
582680,2024-10-09 11:37:00,3264,Add to Cart,374,Mobile
779713,2024-07-07 23:03:14,2005,View,985,Desktop
355819,2024-07-27 23:50:30,5150,Add to Cart,913,Desktop
716586,2024-08-11 03:49:18,6900,Add Favorite,2571,Desktop
673197,2024-12-01 03:21:28,6735,Add to Cart,1675,Desktop
793809,2024-10-09 23:41:32,9300,View,1043,Tablet
435441,2024-11-18 13:20:41,7114,Add Favorite,137,Tablet
979575,2024-07-19 22:37:25,1566,Add Favorite,2878,Desktop
808909,2024-08-26 15:38:00,6618,View,798,Tablet
970679,2024-11-07 08:37:59,6172,Add to Cart,2600,Mobile
366035,2024-07-23 19:23:13,4821,Add to Cart,1641,Desktop
906406,2024-12-14 12:17:22,9730,Add to Cart,2790,Tablet
679690,2024-07-15 20:58:40,8180,Add Favorite,565,Desktop
697941,2024-08-09 17:54:37,5973,Add to Cart,2636,Desktop
797370,2024-08-17 15:25:31,8073,Add Favorite,1475,Tablet
4978,2024-10-18 05:29:49,5070,View,579,Desktop
989439,2024-07-07 10:17:11,1990,Add to Cart,124,Tablet
712093,2024-09-17 14:01:26,438,Add Favorite,2710,Mobile
673628,2024-09-23 01:21:06,9031,Add to Cart,2819,Desktop
388895,2024-11-10 07:02:07,7307,Add Favorite,1801,Mobile
524553,2024-11-07 18:41:41,9209,Add to Cart,987,Mobile
324267,2024-11-10 10:40:39,6446,Add to Cart,241,Mobile
782012,2024-07-20 17:11:01,469,Add Favorite,1435,Mobile
588451,2024-11-18 06:52:02,3073,Add to Cart,1461,Mobile
629721,2024-11-09 11:27:49,7566,Add to Cart,2543,Mobile
621684,2024-10-24 20:32:43,3686,View,3578,Mobile
180483,2024-10-04 03:42:34,7957,Add to Cart,3128,Desktop
413171,2024-11-19 21:06:33,9314,Add to Cart,1412,Mobile
311059,2024-08-30 03:57:36,6991,Add Favorite,1718,Desktop
468472,2024-12-08 20:47:32,486,Add Favorite,1631,Tablet
518601,2024-12-09 11:01:48,2882,View,686,Desktop
557317,2024-09-17 17:12:42,5760,View,2856,Mobile
614476,2024-11-22 01:09:24,1786,Add to Cart,3220,Tablet
309754,2024-10-30 14:47:09,3132,View,3032,Desktop
770277,2024-10-19 12:36:34,8205,Add to Cart,1060,Tablet
777699,2024-07-07 13:19:22,3588,Add to Cart,929,Tablet
207774,2024-09-24 00:53:11,7092,View,3286,Desktop
951170,2024-07-16 11:32:55,1372,Add to Cart,3528,Mobile
131403,2024-09-27 00:36:06,3346,View,3597,Mobile
201680,2024-12-07 17:08:57,1263,View,2266,Desktop
30247,2024-09-10 09:33:51,5185,Add to Cart,2033,Tablet
841808,2024-12-23 03:52:58,6631,Add to Cart,268,Mobile
780541,2024-10-15 21:21:10,7976,View,3589,Tablet
398442,2024-11-25 04:53:26,9515,View,3270,Mobile
419606,2024-10-20 21:53:17,6618,Add to Cart,1223,Mobile
926020,2024-08-02 21:34:00,431,View,2660,Mobile
449024,2024-12-18 20:41:10,536,Add to Cart,285,Desktop
235547,2024-11-29 14:50:59,2496,Add to Cart,2904,Tablet
92490,2024-09-30 18:48:45,6211,View,2161,Mobile
505644,2024-12-04 08:16:15,3258,Add to Cart,846,Tablet
765071,2024-08-28 19:56:38,7885,Add to Cart,1502,Mobile
176910,2024-10-17 06:51:39,8865,View,2539,Mobile
843196,2024-10-13 04:01:46,1972,Add to Cart,2307,Mobile
407373,2024-07-15 18:15:25,7352,Add to Cart,1234,Desktop
201563,2024-12-18 19:57:18,2772,Add to Cart,476,Desktop
950660,2024-07-29 04:44:34,3701,Add to Cart,3074,Tablet
719426,2024-09-03 13:48:04,4353,View,2916,Tablet
944035,2024-09-10 04:02:06,3617,Add to Cart,273,Mobile
721121,2024-12-22 05:04:48,3640,Add Favorite,2494,Mobile
202993,2024-08-29 05:36:41,3629,Add Favorite,3139,Desktop
936137,2024-12-14 21:36:05,7780,Add to Cart,1239,Desktop
729022,2024-08-20 12:04:28,9150,Add to Cart,2522,Tablet
229993,2024-12-05 04:02:17,1932,Add Favorite,1009,Tablet
100627,2024-12-23 12:34:56,6806,View,1890,Mobile
521055,2024-12-10 00:40:43,3766,Add Favorite,3085,Tablet
130099,2024-09-22 21:51:00,7729,View,1500,Mobile
225018,2024-11-06 00:29:23,6120,Add Favorite,1762,Desktop
122816,2024-08-30 22:50:02,5346,Add Favorite,2906,Tablet
692138,2024-12-29 04:04:02,8024,View,2078,Mobile
70744,2024-12-04 01:43:34,8850,Add Favorite,1842,Desktop
490349,2024-12-17 03:11:06,5070,Add to Cart,1696,Tablet
275319,2024-12-17 21:01:35,926,Add to Cart,2889,Mobile
295858,2024-12-03 21:30:32,9524,View,3209,Mobile
97232,2024-09-16 00:19:50,1226,Add to Cart,329,Tablet
769682,2024-08-10 00:31:55,5945,Add to Cart,1496,Desktop
658766,2024-12-19 13:02:09,298,Add to Cart,1259,Mobile
793317,2024-07-31 17:06:38,4796,Add Favorite,2114,Tablet
64753,2024-07-25 04:27:08,7416,Add to Cart,1705,Tablet
103688,2024-09-25 18:42:00,1013,Add Favorite,1398,Mobile
331987,2024-08-20 20:15:16,9469,Add Favorite,1528,Tablet
534907,2024-11-03 03:17:55,7732,Add to Cart,1539,Mobile
245160,2024-10-23 15:50:10,1102,Add Favorite,913,Mobile
724187,2024-12-19 03:18:35,9766,View,598,Tablet
648322,2024-12-21 14:17:03,9788,View,2585,Tablet
588944,2024-12-29 19:43:57,7326,Add Favorite,1431,Mobile
8826,2024-09-03 14:36:56,5356,Add Favorite,384,Desktop
375694,2024-09-12 15:08:36,5402,Add Favorite,2809,Desktop
30118,2024-12-09 00:30:15,3496,Add to Cart,203,Desktop
541193,2024-11-22 05:15:07,8330,Add Favorite,99,Tablet
864232,2024-12-21 15:23:43,1823,Add to Cart,2570,Mobile
363863,2024-07-27 14:20:49,3844,View,335,Mobile
168285,2024-09-02 18:05:07,5976,Add to Cart,1347,Mobile
433803,2024-11-19 09:15:20,180,Add Favorite,1360,Tablet
766222,2024-10-07 04:04:02,9270,View,2608,Mobile
694361,2024-10-07 00:32:15,3204,Add to Cart,1094,Mobile
323316,2024-10-04 19:43:43,9863,Add Favorite,1722,Mobile
294706,2024-10-28 20:04:52,1524,Add to Cart,2457,Tablet
259035,2024-08-10 02:16:40,1347,View,1975,Desktop
443954,2024-11-01 13:49:22,7263,View,899,Mobile
139461,2024-09-14 12:33:09,4476,View,3500,Mobile
149148,2024-08-13 23:45:06,43,Add Favorite,3352,Mobile
422110,2024-08-04 07:39:04,8010,View,532,Mobile
944517,2024-09-28 16:00:53,6247,View,1536,Mobile
920686,2024-08-03 20:34:46,1904,Add Favorite,936,Mobile
696530,2024-09-26 20:27:48,1150,View,2729,Mobile
515286,2024-10-16 21:49:54,1857,Add Favorite,1010,Mobile
813,2024-09-15 23:14:10,7719,Add Favorite,3465,Mobile
726106,2024-08-02 10:50:28,6018,View,1866,Tablet
246175,2024-08-31 00:19:30,3931,Add Favorite,3165,Mobile
581404,2024-10-08 03:59:47,374,Add Favorite,1631,Desktop
685595,2024-07-31 04:23:21,5978,Add Favorite,1687,Mobile
46465,2024-08-24 22:23:39,3740,Add to Cart,2454,Desktop
643896,2024-10-23 01:10:42,9792,View,1113,Desktop
96256,2024-10-25 12:22:04,5618,View,2010,Mobile
968475,2024-11-07 12:39:14,4336,Add to Cart,3470,Mobile
131080,2024-09-20 07:59:12,4493,Add to Cart,1098,Mobile
290073,2024-07-26 14:24:05,9595,Add Favorite,3450,Mobile
468740,2024-12-28 10:02:52,2101,Add to Cart,1336,Mobile
71358,2024-08-19 22:37:15,7957,Add to Cart,2603,Desktop
269935,2024-09-30 05:03:15,9361,Add Favorite,249,Mobile
569962,2024-08-01 13:18:15,2789,View,616,Tablet
277163,2024-09-22 19:22:54,8749,Add Favorite,178,Tablet
496138,2024-11-06 14:32:25,1709,View,2808,Tablet
370392,2024-11-15 08:05:30,8849,Add to Cart,211,Tablet
370362,2024-09-27 14:46:52,8120,Add to Cart,3522,Mobile
165051,2024-12-23 01:50:45,3204,Add Favorite,1235,Tablet
77488,2024-07-10 09:29:08,9653,Add to Cart,2050,Tablet
947894,2024-11-04 23:53:19,9685,View,1468,Tablet
87718,2024-07-17 05:10:09,5181,View,1656,Mobile
671095,2024-09-26 02:53:31,9621,Add Favorite,2600,Desktop
306924,2024-07-12 12:03:51,9222,Add to Cart,946,Tablet
356743,2024-12-13 23:49:41,8719,View,3176,Tablet
563341,2024-10-25 21:09:23,704,View,1399,Mobile
510443,2024-07-13 00:20:24,4144,Add to Cart,2838,Mobile
621412,2024-09-10 03:01:35,5628,Add Favorite,556,Desktop
746927,2024-09-25 16:48:08,9748,Add to Cart,1590,Desktop
357514,2024-07-21 15:12:40,8274,View,2741,Tablet
160913,2024-08-11 10:07:22,3690,Add Favorite,1464,Mobile
158659,2024-09-25 07:13:45,9623,Add Favorite,1968,Desktop
206830,2024-08-16 10:15:40,6524,View,2347,Tablet
382698,2024-12-20 06:16:19,7190,View,1903,Tablet
632597,2024-07-21 15:37:33,7826,View,1479,Mobile
319075,2024-08-24 09:02:11,2213,View,874,Desktop
883894,2024-09-21 15:54:23,3095,Add to Cart,3547,Mobile
322488,2024-07-25 18:04:15,3148,View,1422,Mobile
915678,2024-07-05 01:03:16,8008,Add Favorite,230,Mobile
485133,2024-08-17 15:56:06,8198,Add Favorite,479,Desktop
729073,2024-09-28 22:56:04,7022,View,1172,Desktop
403903,2024-07-24 16:36:52,3609,Add to Cart,246,Mobile
515027,2024-08-31 09:46:03,3970,View,2427,Tablet
335144,2024-09-20 08:09:59,1950,Add to Cart,868,Tablet
187403,2024-09-09 04:42:58,497,Add to Cart,2683,Desktop
64171,2024-11-22 01:34:49,5723,Add to Cart,3475,Mobile
205175,2024-11-20 01:34:24,8337,Add to Cart,2768,Desktop
425713,2024-09-24 13:03:53,4212,Add to Cart,1782,Mobile
68267,2024-10-25 21:48:18,8994,View,3242,Desktop
66444,2024-09-12 13:22:02,4777,Add Favorite,2585,Mobile
105028,2024-09-13 08:32:32,2282,Add to Cart,604,Desktop
57414,2024-07-11 01:32:16,9128,View,3456,Tablet
836024,2024-09-16 02:29:01,4852,Add Favorite,1858,Desktop
377625,2024-09-02 04:07:04,1355,View,862,Mobile
821312,2024-11-07 19:43:04,2355,View,1178,Mobile
131452,2024-11-24 10:21:47,5948,Add to Cart,2868,Mobile
706843,2024-09-09 03:15:21,1095,View,973,Mobile
565934,2024-12-18 21:17:16,1193,View,4,Tablet
849413,2024-08-28 18:24:59,6003,Add Favorite,2174,Tablet
609189,2024-12-11 16:16:41,5819,Add Favorite,950,Tablet
749056,2024-12-21 18:00:46,3518,Add to Cart,877,Mobile
397677,2024-07-06 04:28:36,6637,Add to Cart,289,Tablet
311918,2024-07-22 18:48:33,2736,Add Favorite,3136,Desktop
736533,2024-09-15 23:36:11,9816,Add Favorite,185,Desktop
191107,2024-09-06 03:16:16,3806,Add Favorite,2707,Mobile
213925,2024-10-18 00:03:59,7976,View,1698,Mobile
565994,2024-12-05 23:20:34,4386,Add Favorite,3517,Tablet
733934,2024-11-30 09:25:49,3803,Add Favorite,54,Desktop
299195,2024-07-11 00:34:30,6827,View,2435,Desktop
397733,2024-08-28 01:59:04,7408,View,1875,Tablet
266618,2024-09-27 00:56:35,4082,View,2246,Desktop
270966,2024-08-14 15:00:19,8856,Add Favorite,1207,Desktop
910460,2024-09-05 17:25:58,4239,Add Favorite,1013,Desktop
506595,2024-11-21 18:01:42,3242,Add Favorite,3383,Desktop
214751,2024-09-06 15:43:54,1027,View,1691,Tablet
491984,2024-07-10 20:59:37,9048,Add Favorite,121,Desktop
37549,2024-12-29 12:28:19,4712,Add to Cart,1698,Tablet
54578,2024-09-19 10:42:35,9797,View,2330,Tablet
943673,2024-08-01 06:20:01,1211,Add to Cart,1524,Tablet
578612,2024-11-22 07:27:07,2598,Add to Cart,3187,Desktop
426156,2024-09-11 10:23:36,5064,Add Favorite,1514,Mobile
504403,2024-10-28 01:05:45,3718,View,2148,Tablet
778055,2024-12-13 09:55:28,1831,Add Favorite,3255,Mobile
708552,2024-11-25 06:29:50,8253,View,3098,Tablet
225784,2024-08-30 07:05:54,9833,Add Favorite,3401,Desktop
762493,2024-08-01 17:43:00,5450,Add Favorite,2260,Mobile
162819,2024-12-05 00:29:18,6432,Add to Cart,368,Mobile
249151,2024-12-24 00:55:29,2157,View,2314,Tablet
669286,2024-09-07 10:36:49,3867,Add to Cart,1557,Tablet
151770,2024-07-03 18:18:05,1981,Add to Cart,296,Desktop
683364,2024-11-08 21:23:49,4239,View,1055,Mobile
133859,2024-11-23 14:23:39,4465,Add Favorite,1626,Tablet
806464,2024-10-07 21:48:31,3036,Add Favorite,1881,Tablet
727263,2024-09-14 12:48:02,3327,Add Favorite,3317,Desktop
195642,2024-08-28 05:32:37,8806,Add Favorite,1678,Tablet
176698,2024-11-04 04:26:25,9011,Add to Cart,1738,Desktop
180602,2024-11-04 09:48:29,595,View,40,Mobile
112382,2024-10-12 17:10:17,7876,View,2097,Desktop
862677,2024-10-18 02:37:19,7339,Add Favorite,834,Tablet
675903,2024-09-05 18:04:21,6613,View,1042,Desktop
578285,2024-07-26 07:35:54,1229,Add Favorite,2246,Desktop
729356,2024-08-03 16:54:28,5442,View,2498,Desktop
609822,2024-09-07 17:12:01,6706,Add to Cart,744,Desktop
425479,2024-07-08 15:52:05,204,Add Favorite,2578,Tablet
145154,2024-12-13 11:51:36,587,Add Favorite,2265,Mobile
205477,2024-11-11 12:47:12,4200,Add to Cart,1327,Mobile
184481,2024-07-06 10:54:51,7211,Add Favorite,98,Mobile
512153,2024-09-03 11:03:57,6883,Add to Cart,1158,Tablet
653820,2024-12-02 06:33:19,5361,Add Favorite,2229,Desktop
819298,2024-12-24 08:10:08,606,Add to Cart,2840,Desktop
612253,2024-09-01 05:54:46,3949,View,3042,Desktop
819042,2024-12-03 19:56:52,8664,Add Favorite,590,Desktop
80227,2024-08-09 20:50:45,7547,Add to Cart,3247,Mobile
42239,2024-12-02 23:13:16,8279,View,1663,Tablet
611310,2024-12-13 13:59:28,6965,View,3412,Desktop
282118,2024-07-04 13:37:57,3880,View,2351,Desktop
428248,2024-12-03 16:06:49,5577,Add to Cart,2129,Tablet
880280,2024-07-13 13:44:18,4749,View,157,Desktop
674899,2024-10-21 19:31:39,6554,Add Favorite,400,Tablet
899103,2024-10-03 11:06:46,7954,Add to Cart,1047,Mobile
339858,2024-09-26 05:46:57,7984,View,2700,Desktop
73598,2024-07-06 14:41:44,9424,View,912,Desktop
888824,2024-12-21 19:02:36,3330,Add to Cart,1186,Tablet
271119,2024-12-10 00:42:06,40,View,2292,Mobile
189045,2024-11-28 07:37:54,3485,Add to Cart,2307,Desktop
673404,2024-09-30 22:15:44,1679,Add Favorite,2418,Mobile
16713,2024-08-19 01:20:43,608,View,2200,Desktop
590432,2024-07-03 17:32:49,8528,Add to Cart,2417,Desktop
523824,2024-10-30 23:03:48,3472,View,1128,Desktop
552798,2024-08-20 00:00:53,5569,View,1556,Mobile
705732,2024-09-05 10:15:08,2828,View,3259,Desktop
731227,2024-10-16 16:51:04,7774,Add Favorite,324,Desktop
343880,2024-10-20 20:15:25,1137,Add Favorite,1135,Desktop
401368,2024-12-28 00:34:28,7373,Add to Cart,2997,Desktop
270579,2024-07-25 11:07:57,9150,Add to Cart,718,Tablet
627831,2024-11-30 05:24:10,7729,View,268,Mobile
534406,2024-07-28 09:56:38,1698,Add to Cart,711,Mobile
536866,2024-08-16 05:13:03,5542,Add Favorite,2579,Desktop
162058,2024-10-24 08:00:47,4067,View,532,Mobile
796826,2024-11-26 22:24:04,5731,Add Favorite,2459,Desktop
19177,2024-08-13 15:52:23,5993,View,2442,Mobile
84502,2024-07-27 07:40:33,2101,Add to Cart,3130,Mobile
870305,2024-12-01 01:36:27,6327,Add to Cart,2426,Mobile
717637,2024-07-03 17:53:28,5051,View,3472,Desktop
465873,2024-12-23 04:23:06,187,View,928,Mobile
275494,2024-10-20 08:21:42,5085,Add to Cart,875,Desktop
648482,2024-08-24 19:32:34,4925,Add to Cart,3532,Desktop
673248,2024-09-07 13:47:10,7283,View,3050,Tablet
716636,2024-08-13 08:15:29,413,Add to Cart,2467,Mobile
364130,2024-10-08 01:52:53,8162,Add Favorite,2339,Tablet
659254,2024-10-17 11:25:47,4727,Add Favorite,2643,Tablet
566512,2024-12-12 17:14:47,7527,Add to Cart,1020,Desktop
564743,2024-08-14 17:03:18,3979,Add to Cart,726,Desktop
491,2024-12-02 07:33:12,8234,Add to Cart,52,Desktop
899342,2024-10-31 13:07:40,9050,Add to Cart,2118,Mobile
225277,2024-08-26 04:47:05,9907,Add Favorite,2338,Tablet
508783,2024-08-10 20:38:12,9905,View,2182,Desktop
177440,2024-12-07 11:37:09,1428,View,759,Mobile
242905,2024-09-03 20:55:55,4368,View,1439,Desktop
408213,2024-12-29 01:12:14,8996,Add Favorite,3494,Desktop
487871,2024-08-30 16:42:01,4161,View,2370,Mobile
82994,2024-12-28 03:24:25,104,Add to Cart,1956,Desktop
374207,2024-11-01 22:38:05,3035,Add to Cart,746,Mobile
205954,2024-10-17 09:14:31,8543,Add to Cart,792,Desktop
900985,2024-11-26 02:52:30,2247,Add to Cart,3022,Tablet
352768,2024-10-02 08:42:54,4451,Add to Cart,1921,Desktop
270802,2024-08-27 14:39:49,3703,Add Favorite,787,Mobile
599463,2024-10-07 18:21:22,9961,Add to Cart,565,Desktop
334788,2024-12-20 22:37:50,3719,Add to Cart,1205,Tablet
238198,2024-11-08 02:52:14,8890,Add to Cart,3284,Tablet
807274,2024-08-30 14:31:53,5447,Add to Cart,120,Desktop
647101,2024-11-15 03:20:14,8741,View,1466,Tablet
281194,2024-07-14 02:42:12,5195,View,1499,Tablet
759544,2024-10-23 13:09:03,776,Add Favorite,2488,Desktop
581452,2024-12-13 16:15:56,6720,Add Favorite,760,Desktop
307242,2024-07-08 07:06:30,6221,Add to Cart,3165,Tablet
908994,2024-09-26 03:32:53,2131,Add to Cart,2688,Mobile
551717,2024-10-28 11:07:20,4770,Add to Cart,1360,Tablet
640126,2024-12-15 04:08:21,5551,Add Favorite,2491,Tablet
693083,2024-11-03 23:42:12,2656,Add to Cart,1084,Desktop
426017,2024-10-09 00:10:35,2368,Add Favorite,586,Desktop
732086,2024-10-24 14:54:40,4855,Add Favorite,2924,Tablet
417224,2024-08-06 19:15:09,8020,Add Favorite,2423,Desktop
790799,2024-07-13 23:03:59,57,Add Favorite,1212,Mobile
881872,2024-12-17 22:35:57,2627,View,2854,Desktop
415569,2024-11-09 18:55:18,8378,Add Favorite,1802,Mobile
263159,2024-11-11 15:50:02,1939,Add Favorite,1625,Mobile
